player_id,full_name,first_year,last_year,positions_played,height_in_inches,weight_in_pounds,birth_date,colleges_played_for
garrema01,Marcus Garrett,2022,2025,G,77,205.0,11/09/1998,Kansas
garrero01,Rowland Garrett,1973,1977,F,78,210.0,07/16/1950,Florida State
garrito01,Tom Garrick,1989,1992,G,74,185.0,07/07/1966,Rhode Island
garrijo01,John Garris,1984,1984,F,80,205.0,06/06/1959,Michigan Boston College
garriki01,Kiwane Lemorris Garris,1998,2000,G,74,183.0,09/24/1974,Illinois
garripa01,Pat Garrity,1999,2008,F,81,238.0,08/23/1976,Notre Dame
garubus01,Usman Garuba,2022,2024,F,80,220.0,03/09/2002,
garviji01,Jim Garvin,1974,1974,F,79,200.0,02/05/1950,Boston University
garzalu01,Luka Garza,2022,2025,F-C,82,235.0,12/27/1998,Iowa
gasolma01,Marc Gasol,2009,2021,C,83,255.0,01/29/1985,
gasolpa01,Pau Gasol,2002,2019,C-F,84,250.0,07/06/1980,
gatesfr01,Frank Gates,1950,1950,G,72,160.0,04/12/1920,Sam Houston State University
gateska01,Kaiser Gates,2024,2024,F,80,217.0,11/08/1996,Xavier
gatlich01,Chris Gatling,1992,2002,F-C,82,220.0,09/03/1967,Old Dominion
gattike01,Kenny Gattison,1987,1996,F-C,80,225.0,05/23/1964,Old Dominion
gayru01,Rudy Gay,2007,2023,F,80,250.0,08/17/1986,UConn
gaydaed01,Ed Gayda,1951,1951,G-F,76,210.0,05/16/1927,Washington State
gazean01,Andrew Gaze,1994,1999,G,79,205.0,07/24/1965,Seton Hall
gbinimi01,Michael Gbinije,2017,2017,G,79,200.0,06/05/1992,Duke Syracuse
gearyre01,Reggie Geary,1997,1998,G,74,187.0,08/31/1973,Arizona
geeal01,Alonzo Gee,2010,2017,G,78,225.0,05/29/1987,Alabama
geigema01,Matt Geiger,1993,2002,C,84,243.0,09/10/1969,Auburn Georgia Tech
gelabmi01,Mickaël Gelabale,2007,2013,F,79,215.0,05/22/1983,
georgde01,Devean George,2000,2010,G-F,80,220.0,08/29/1977,Augsburg College
georgja01,Jack George,1954,1961,G,74,190.0,11/13/1928,La Salle
georgke01,Keyonte George,2024,2025,G,76,185.0,11/08/2003,Baylor
georgky01,Kyshawn George,2025,2025,G,79,200.0,12/12/2003,Miami (FL)
georgpa01,Paul George,2011,2025,F-G,80,220.0,05/02/1990,Fresno State
georgta01,Tate George,1991,1995,G,77,190.0,05/29/1968,UConn
georgma01,Marcus Georges-Hunt,2017,2018,G,77,216.0,03/28/1994,Georgia Tech
gerargu01,Gus Gerard,1975,1981,F-G,80,200.0,07/27/1953,Virginia
gervide01,Derrick Gervin,1990,1991,F,80,200.0,03/28/1963,Texas-San Antonio
gervige01,George Gervin,1973,1986,G-F,79,180.0,04/27/1952,Eastern Michigan
getchgo01,Gorham Getchell,1947,1947,C,76,205.0,08/14/1920,Temple
gianejo01,John Gianelli,1973,1980,C-F,82,220.0,06/10/1950,University of the Pacific
gibbsdi01,Dick Gibbs,1972,1976,F-G,77,210.0,12/20/1948,Texas-El Paso
gibsoda01,Daniel Gibson,2007,2013,G,74,190.0,02/27/1986,Texas
gibsode01,Dee Gibson,1950,1950,F-G,71,175.0,08/25/1923,Western Kentucky
gibsoho01,Hoot Gibson,1950,1950,F-C,77,198.0,12/05/1921,Creighton
gibsojo01,Jonathan Gibson,2017,2018,G,74,185.0,11/08/1987,New Mexico State
gibsome01,Mel Gibson,1964,1964,G,75,180.0,12/30/1940,Western Carolina University
gibsomi01,Mike Gibson,1984,1986,F,82,205.0,10/27/1960,USC Upstate
gibsota01,Taj Gibson,2010,2025,F-C,81,232.0,06/24/1985,USC
giddejr01,JR Giddens,2009,2010,G,77,215.0,02/13/1985,Kansas New Mexico
giddejo01,Josh Giddey,2022,2025,G,80,210.0,10/10/2002,
gildetr01,Trey Gilder,2010,2010,F,81,185.0,01/24/1985,McNeese State University Northwestern State University
gilesha01,Harry Giles,2019,2024,F-C,83,240.0,04/22/1998,Duke
gilgesh01,Shai Gilgeous-Alexander,2019,2025,G,78,200.0,07/12/1998,Kentucky
gillan01,Anthony Gill,2021,2025,F,79,230.0,10/17/1992,South Carolina Virginia
gilled01,Eddie Gill,2001,2009,G,72,190.0,08/16/1978,Weber State
gillke01,Kendall Gill,1991,2005,G,77,195.0,05/25/1968,Illinois
gillebe01,Ben Gillery,1989,1989,C,84,235.0,09/19/1965,Georgetown
gilleco01,Collin Gillespie,2024,2025,G,73,195.0,06/25/1999,Villanova
gillefr01,Freddie Gillespie,2021,2022,F,81,245.0,06/14/1997,Carleton College Baylor
gilleja01,Jack Gillespie,1970,1970,F,78,215.0,10/01/1947,Montana State
gilliar01,Armen Gilliam,1988,2000,F-C,81,230.0,05/28/1964,UNLV
gillihe01,Herm Gilliam,1970,1977,G-F,75,190.0,05/05/1946,Purdue
gilmoar01,Artis Gilmore,1972,1988,C,86,240.0,09/21/1949,Gardner-Webb University Jacksonville University
gilmowa01,Walt Gilmore,1971,1971,F,78,225.0,02/27/1947,Fort Valley State University
gilmuch01,Chuck Gilmur,1947,1951,F-C,76,225.0,08/13/1922,Washington
gilyaja01,Jacob Gilyard,2023,2024,G,69,160.0,07/14/1998,Richmond
ginobma01,Manu Ginóbili,2003,2018,G,78,205.0,07/28/1977,
giricgo01,Gordan Giriček,2003,2008,G-F,78,210.0,06/20/1977,
givenja01,Jack Givens,1979,1980,F-G,77,205.0,09/21/1956,Kentucky
gladnmi01,Mickell Gladness,2012,2012,C,83,220.0,07/26/1986,Alabama A&M University
glamage01,George Glamack,1949,1949,C-F,78,225.0,06/07/1918,UNC
glassge01,Gerald Glass,1991,1996,G-F,77,221.0,11/12/1967,Delta State University Ole Miss
glennmi01,Mike Glenn,1978,1987,G,74,175.0,09/10/1955,Southern Illinois
glickno01,Normie Glick,1950,1950,F,79,190.0,11/10/1927,Loyola Marymount
gloucge01,Georgi Glouchkov,1986,1986,F,80,235.0,01/10/1960,
glovecl01,Clarence Glover,1972,1972,F,80,210.0,11/01/1947,Western Kentucky
glovedi01,Dion Glover,2000,2005,G,77,228.0,10/22/1978,Georgia Tech
glynian01,Andreas Glyniadakis,2007,2007,C,85,280.0,08/21/1981,
gminsmi01,Mike Gminski,1981,1994,C,83,250.0,08/03/1959,Duke
goberru01,Rudy Gobert,2014,2025,C,85,258.0,06/26/1992,
godfrda01,Dan Godfread,1991,1992,C,82,250.0,06/14/1967,University of Evansville
golato01,Tom Gola,1956,1966,G-F,78,205.0,01/13/1933,La Salle
goldfbe01,Ben Goldfaden,1947,1947,F,73,185.0,09/06/1913,George Washington
goldwan01,Anthony Goldwire,1996,2006,G,73,182.0,09/06/1971,Houston
gomesry01,Ryan Gomes,2006,2014,F,79,250.0,09/01/1982,Providence
gondrgl01,Glen Gondrezick,1978,1983,F-G,78,218.0,08/30/1955,UNLV
gondrgr01,Grant Gondrezick,1987,1989,G,77,205.0,01/19/1963,Pepperdine
goodedr01,Drew Gooden,2003,2016,F,82,250.0,09/24/1981,Kansas
goodrga01,Gail Goodrich,1966,1979,G,73,170.0,04/23/1943,UCLA
goodrst01,Steve Goodrich,2001,2002,F,82,220.0,03/18/1976,Princeton
goodwar01,Archie Goodwin,2014,2017,G,77,200.0,08/17/1994,Kentucky
goodwbr01,Brandon Goodwin,2019,2022,G,72,180.0,10/02/1995,Central Florida Florida Gulf Coast
goodwjo01,Jordan Goodwin,2022,2025,G,75,200.0,10/23/1998,Saint Louis
goodwpo01,Pop Goodwin,1947,1948,F-C,74,203.0,12/22/1920,
gordoaa01,Aaron Gordon,2015,2025,F,80,235.0,09/16/1995,Arizona
gordobe01,Ben Gordon,2005,2015,G,75,200.0,04/04/1983,UConn
gordodr01,Drew Gordon,2015,2015,F,81,245.0,07/12/1990,UCLA New Mexico
gordoer01,Eric Gordon,2009,2025,G-F,75,215.0,12/25/1988,Indiana
gordola01,Lancaster Gordon,1985,1988,G,75,185.0,06/24/1962,Louisville
gordopa01,Paul Gordon,1950,1950,F,75,185.0,04/08/1927,Notre Dame
gortama01,Marcin Gortat,2008,2019,C-F,83,240.0,02/17/1984,
gortmja01,Jazian Gortman,2025,2025,G,74,184.0,04/14/2003,
gottlle01,Leo Gottlieb,1947,1948,G,71,180.0,11/28/1920,
goudean01,Andrew Goudelock,2012,2016,G,75,200.0,12/07/1988,College of Charleston
govange01,Gerald Govan,1968,1976,F-C,82,220.0,01/02/1942,Saint Mary of the Plains College
govedba01,Bato Govedarica,1954,1954,G,71,185.0,04/17/1928,DePaul
grabojo01,Joe Graboski,1949,1962,F-C,79,195.0,01/15/1930,
graceri01,Ricky Grace,1994,1994,G,73,180.0,08/20/1967,Midland College Oklahoma
grahaca01,Calvin Graham,1968,1968,G,74,195.0,06/07/1944,Gannon University
grahade01,Devonte' Graham,2019,2024,G,73,195.0,02/22/1995,Kansas
grahagr01,Greg Graham,1994,1998,G,76,174.0,11/26/1970,Indiana
grahajo01,Joey Graham,2006,2011,F,79,225.0,06/11/1982,Central Florida Oklahoma State
grahama01,Mal Graham,1968,1969,G,73,185.0,02/23/1945,NYU
grahaor01,Orlando Graham,1989,1989,F,80,220.0,05/05/1965,West Texas A&M University Auburn University at Montgomery
grahapa01,Paul Graham,1992,1994,F-G,78,200.0,11/28/1967,Ohio University
grahast01,Stephen Graham,2006,2011,G,78,215.0,06/11/1982,Central Florida Oklahoma State
grahatr01,Treveon Graham,2017,2020,G,77,219.0,10/28/1993,VCU
grandji01,Jim Grandholm,1991,1991,F-C,84,235.0,10/04/1960,Florida South Florida
grandro01,Ron Grandison,1989,1996,F,78,215.0,07/09/1964,University of California Irvine New Orleans
grangda01,Danny Granger,2006,2015,F,81,222.0,04/20/1983,Bradley New Mexico
grangst01,Stewart Granger,1984,1987,G,75,190.0,10/27/1961,Villanova
grantbr01,Brian Grant,1995,2006,F,81,254.0,03/05/1972,Xavier
grantbu01,Bud Grant,1950,1951,F,75,195.0,05/20/1927,Minnesota
grantga01,Gary Grant,1989,2001,G,75,185.0,04/21/1965,Michigan
grantgr01,Greg Grant,1990,1996,G,67,140.0,08/29/1966,Trenton State University
grantha01,Harvey Grant,1989,1999,F,80,195.0,07/04/1965,Clemson Oklahoma
grantho01,Horace Grant,1988,2004,F-C,82,215.0,07/04/1965,Clemson
grantje01,Jerami Grant,2015,2025,F,79,210.0,03/12/1994,Syracuse
grantje02,Jerian Grant,2016,2020,G,76,205.0,10/09/1992,Notre Dame
grantjo01,Josh Grant,1994,1994,F,81,223.0,08/07/1967,Utah
grantpa01,Paul Grant,1999,2004,C,84,245.0,01/06/1974,Boston College Wisconsin
granttr01,Travis Grant,1973,1976,F,79,215.0,01/01/1950,Kentucky State University
grantdo01,Donte Grantham,2019,2019,F,80,215.0,03/19/1995,Clemson
gratedo01,Don Grate,1950,1950,F-G,74,185.0,08/27/1923,Ohio State
gravebu01,Butch Graves,1985,1985,G,75,200.0,01/05/1962,Yale
graveha01,Hassani Gravett,2022,2022,G,74,188.0,07/16/1996,Pensacola State South Carolina
grayaa01,Aaron Gray,2008,2014,C,84,270.0,12/07/1984,Pitt
grayde01,Devin Gray,1997,2000,F,79,240.0,05/31/1972,Clemson
grayed01,Ed Gray,1998,1999,G,75,210.0,09/27/1975,Tennessee California
grayev01,Evric Gray,1997,1997,F,79,235.0,12/13/1969,UNLV
grayga01,Gary Gray,1968,1968,G,73,185.0,02/23/1945,Oklahoma City University
grayjo01,Josh Gray,2018,2020,G,72,180.0,09/09/1993,LSU
grayle01,Leonard Gray,1975,1977,F,80,240.0,12/19/1951,Cal State Long Beach
grayra01,RaiQuan Gray,2023,2024,F,80,260.0,07/07/1999,Florida State
grayst01,Stuart Gray,1985,1991,C-F,84,235.0,05/27/1963,UCLA
graysy01,Sylvester Gray,1989,1989,F,78,230.0,07/08/1967,Memphis
graywy01,Wyndol Gray,1947,1948,G-F,73,175.0,03/20/1922,Harvard University
grayeje01,Jeff Grayer,1989,1998,F-G,77,200.0,12/17/1965,Iowa State
greacbo01,Bob Greacen,1970,1972,F,79,206.0,09/15/1947,Rutgers University
greenac01,AC Green,1986,2001,F-C,81,220.0,10/04/1963,Oregon State
greenaj01,AJ Green,2023,2025,G,76,200.0,09/27/1999,University of Northern Iowa
greenda02,Danny Green,2010,2024,G-F,78,215.0,06/22/1987,UNC
greende01,Devin Green,2006,2006,G,79,210.0,10/25/1982,Hampton
greendr01,Draymond Green,2013,2025,F,78,230.0,03/04/1990,Michigan State
greener01,Erick Green,2015,2016,G,76,185.0,05/09/1991,Virginia Tech
greenge01,Gerald Green,2006,2019,G-F,78,205.0,01/26/1986,
greenja05,Jalen Green,2022,2025,G,76,178.0,02/09/2002,
greenja01,JaMychal Green,2015,2023,F,80,227.0,06/21/1990,Alabama
greenja02,Javonte Green,2020,2025,F,76,205.0,07/23/1993,Radford
greenje02,Jeff Green,2008,2025,F,80,235.0,08/28/1986,Georgetown
greenjo01,Johnny Green,1960,1973,F-C,77,200.0,12/08/1933,Michigan State
greenjo02,Josh Green,2021,2025,G-F,77,200.0,11/16/2000,Arizona
greenke01,Ken Green,1986,1986,F,80,215.0,09/19/1959,University of Texas Rio Grande Valley
greenke02,Kenny Green,1986,1987,F,78,210.0,10/11/1964,Wake Forest
greenla01,Lamar Green,1970,1975,F-C,79,210.0,03/22/1947,Morehead State University
greenli01,Litterial Green,1993,1999,G,73,185.0,03/07/1970,Georgia
greenlu01,Luther Green,1970,1973,F,79,190.0,11/13/1946,Long Island University
greenmi01,Mike Green,1974,1980,C-F,82,200.0,08/06/1951,Louisiana Tech
greenri01,Rickey Green,1978,1992,G,72,170.0,08/18/1954,Vincennes University Michigan
greense01,Sean Green,1992,1994,G-F,77,210.0,02/02/1970,NC State Iona College
greensi01,Si Green,1957,1966,G-F,74,185.0,08/20/1933,Duquesne
greensi02,Sidney Green,1984,1993,F-C,81,220.0,01/04/1961,UNLV
greenst01,Steve Green,1976,1979,F,79,220.0,10/04/1953,Indiana
greenta01,Taurean Green,2008,2008,G,72,177.0,11/28/1986,Florida
greento01,Tommie Green,1979,1979,G,74,185.0,04/08/1956,Southern University and A&M College
greenwi01,Willie Green,2004,2015,G,76,200.0,07/28/1981,Detroit Mercy
greendo01,Donté Greene,2009,2012,F,83,226.0,02/21/1988,Syracuse
greenor01,Orien Greene,2006,2011,G,76,208.0,02/04/1982,Florida Louisiana
greenje01,Jerry Greenspan,1964,1965,F,77,195.0,11/22/1941,Maryland
greenda01,Dave Greenwood,1980,1991,F-C,81,222.0,05/27/1957,UCLA
greerha01,Hal Greer,1959,1973,G-F,74,175.0,06/26/1936,Marshall
greerly01,Lynn Greer,2007,2007,G,74,175.0,10/23/1979,Temple
gregoga01,Gary Gregor,1969,1974,F-C,79,225.0,08/13/1945,South Carolina
gregocl01,Claude Gregory,1986,1988,F,80,205.0,12/26/1958,Wisconsin
greigjo01,John Greig,1983,1983,F,79,215.0,04/28/1961,Oregon
grekino01,Norm Grekin,1954,1954,F,77,180.0,06/22/1930,La Salle
greveke01,Kevin Grevey,1976,1985,G-F,77,210.0,05/12/1953,Kentucky
greyde01,Dennis Grey,1969,1970,C-F,80,215.0,08/26/1947,California Western Uiversity
griffad01,Adrian Griffin,2000,2008,G-F,77,217.0,07/04/1974,Seton Hall
griffaj01,AJ Griffin,2023,2024,F,78,222.0,08/25/2003,Duke
griffbl01,Blake Griffin,2011,2023,F-C,81,250.0,03/16/1989,Oklahoma
griffed01,Eddie Griffin,2002,2007,F-C,82,220.0,05/30/1982,Seton Hall
griffgr01,Greg Griffin,1978,1978,F,79,190.0,09/06/1952,Idaho State University
griffpa01,Paul Griffin,1977,1983,F-C,81,205.0,01/20/1954,Western Michigan
griffta01,Taylor Griffin,2010,2010,F,79,238.0,04/18/1986,Oklahoma
griffda01,Darrell Griffith,1981,1991,G,76,190.0,06/16/1958,Louisville
grigsch01,Chuck Grigsby,1955,1955,G,77,190.0,08/15/1928,Dayton
grimequ01,Quentin Grimes,2022,2025,G,77,205.0,05/08/2000,Kansas Houston
grimmde01,Derek Grimm,1998,1998,F,81,230.0,08/03/1974,Missouri
grimswo01,Woody Grimshaw,1947,1947,G,73,185.0,09/24/1919,Brown University
groatdi01,Dick Groat,1953,1953,G,71,180.0,11/04/1930,Duke
grossbo01,Bob Gross,1976,1983,F-G,78,200.0,08/03/1953,Seattle University Cal State Long Beach
grossmi01,Mike Grosso,1972,1972,C,81,230.0,09/07/1947,Louisville
groteje01,Jerry Grote,1965,1965,G,76,215.0,12/28/1940,Loyola Marymount
grozaal01,Alex Groza,1950,1951,C,79,218.0,10/07/1926,Kentucky
grubadi01,Dick Grubar,1970,1970,G,76,184.0,07/26/1947,UNC
grundan01,Anthony Grundy,2006,2006,G,75,180.0,04/15/1979,NC State
grunfer01,Ernie Grunfeld,1978,1986,G-F,78,210.0,04/24/1955,Tennessee
guarige01,Gene Guarilia,1960,1963,F,77,220.0,09/13/1937,George Washington
gudmupe01,Pétur Guðmundsson,1982,1989,C,86,260.0,10/30/1958,Washington
gudurma01,Marko Gudurić,2020,2020,G,78,201.0,03/08/1995,
gueriri01,Richie Guerin,1957,1970,G,76,195.0,05/29/1932,Iona College
gueyemo01,Mouhamadou Gueye,2024,2024,F,81,210.0,07/06/1998,Monroe Community College Stony Brook University Pitt
gueyemo02,Mouhamed Gueye,2024,2025,F,83,210.0,11/09/2002,Washington State
guglito01,Tom Gugliotta,1993,2005,F,82,240.0,12/19/1969,NC State
guibean01,Andrés Guibert,1994,1995,F-C,82,225.0,10/28/1968,
guidija01,Jay Guidinger,1993,1994,C,82,255.0,08/18/1969,University of Minnesota Duluth
gunthco01,Coulby Gunther,1947,1949,F,76,190.0,02/05/1923,St. John's Boston College
gunthda01,Dave Gunther,1963,1963,F,79,190.0,07/22/1937,Iowa
guokaal01,Al Guokas,1950,1950,F-G,77,200.0,08/07/1925,Saint Joseph's
guokama01,Matt Guokas,1947,1947,F,75,195.0,11/11/1915,Saint Joseph's
guokama02,Matt Guokas,1967,1976,G-F,77,175.0,02/25/1944,Saint Joseph's
gutiejo01,Jorge Gutiérrez,2014,2016,G,75,191.0,12/27/1988,California
guyky01,Kyle Guy,2020,2022,G,73,167.0,08/11/1997,Virginia
guytoaj01,AJ Guyton,2001,2003,G,73,180.0,02/12/1978,Indiana
hachiru01,Rui Hachimura,2020,2025,F,80,230.0,02/08/1998,Gonzaga
hackeru01,Rudy Hackett,1976,1977,F,81,210.0,05/10/1953,Syracuse
haddaha01,Hamed Haddadi,2009,2013,C,86,254.0,05/19/1985,
hadnoji01,Jim Hadnot,1968,1968,C-F,82,235.0,01/15/1940,Providence
haffnsc01,Scott Haffner,1990,1991,G,75,180.0,02/02/1966,Illinois University of Evansville
hagancl01,Cliff Hagan,1957,1970,F-G,76,210.0,12/09/1931,Kentucky
hagangl01,Glenn Hagan,1982,1982,G,72,170.0,06/25/1955,St. Bonaventure
haganto01,Tom Hagan,1970,1971,G,75,185.0,01/29/1947,Vanderbilt
haganas01,Ashton Hagans,2021,2024,G,75,190.0,07/08/1999,Kentucky
hahnro01,Robert Hahn,1950,1950,C,82,240.0,08/25/1925,NC State
hairsal01,Al Hairston,1969,1970,G,73,170.0,12/11/1945,Bowling Green
hairsha01,Happy Hairston,1965,1975,F,79,225.0,05/31/1942,NYU
hairsli01,Lindsay Hairston,1976,1976,F-C,79,180.0,12/08/1951,Michigan State
hairsma01,Malik Hairston,2009,2010,G,78,220.0,02/23/1987,Oregon
hairspj02,PJ Hairston,2015,2016,G-F,78,230.0,12/24/1992,UNC
haislma01,Marcus Haislip,2003,2010,F,82,230.0,12/22/1980,Tennessee
halbech01,Chick Halbert,1947,1951,C,81,225.0,02/27/1919,West Texas A&M University
halbrsw01,Swede Halbrook,1961,1962,C,87,235.0,01/30/1933,Oregon State
halebr01,Bruce Hale,1949,1951,G-F,73,170.0,08/30/1918,Santa Clara
haleha01,Hal Hale,1968,1968,G,73,180.0,09/21/1945,Utah State University
haleyja01,Jack Haley,1989,1998,C-F,82,240.0,01/27/1964,UCLA
halibty01,Tyrese Haliburton,2021,2025,G,77,185.0,02/29/2000,Iowa State
halimsh01,Shaler Halimon,1969,1973,G-F,77,199.0,03/30/1945,Imperial Valley College Utah State University
hallde01,Devon Hall,2020,2020,G,74,215.0,07/07/1995,Virginia
halldo01,Donta Hall,2020,2021,F,81,232.0,08/07/1997,Alabama
halljo02,Jordan Hall,2023,2023,G-F,79,215.0,01/14/2002,Saint Joseph's
halljo01,Josh Hall,2021,2021,F,81,190.0,10/08/2000,
hallmi01,Mike Hall,2007,2007,F,80,230.0,06/05/1984,George Washington
hallpj01,PJ Hall,2025,2025,F,80,245.0,02/21/2002,Clemson
hallty01,Tyler Hall,2022,2022,G,77,209.0,03/25/1997,Montana State
hallije01,Jeff Halliburton,1972,1973,G,77,193.0,07/03/1949,Drake University
hamda01,Darvin Ham,1997,2005,F,79,220.0,07/23/1973,Texas Tech
hamerst01,Steve Hamer,1997,1997,C,84,245.0,11/13/1973,Tennessee
hamilda01,Dale Hamilton,1950,1950,G-F,72,180.0,08/16/1919,Franklin College
hamilda02,Daniel Hamilton,2018,2019,G-F,79,195.0,08/08/1995,UConn
hamilde01,Dennis Hamilton,1968,1971,F,80,210.0,05/08/1944,Arizona State
hamiljo01,Joe Hamilton,1971,1976,G,70,160.0,07/05/1948,Southwestern Christian College University of North Texas
hamiljo02,Jordan Hamilton,2012,2016,G-F,79,220.0,10/06/1990,Texas
hamilju01,Justin Hamilton,2014,2017,C,84,260.0,04/01/1990,Iowa State LSU
hamilra01,Ralph Hamilton,1949,1949,G-F,73,188.0,06/10/1921,Indiana
hamilri01,Richard Hamilton,2000,2013,G-F,79,185.0,02/14/1978,UConn
hamilro01,Roy Hamilton,1980,1981,G,74,180.0,07/20/1957,UCLA
hamilst01,Steve Hamilton,1959,1960,F-C,78,190.0,11/30/1934,Purdue Morehead State University
hamilta01,Tang Hamilton,2002,2002,F,80,220.0,05/26/1978,Mississippi State
hamilth01,Thomas Hamilton,1996,2000,C,86,330.0,04/03/1975,Pitt
hamilze01,Zendon Hamilton,2001,2006,C-F,83,250.0,04/27/1975,St. John's
hammige01,Geert Hammink,1994,1996,C,84,262.0,07/12/1969,LSU
hammoju01,Julian Hammond,1968,1972,F,77,205.0,05/27/1943,Tulsa
hammoto01,Tom Hammonds,1990,2001,F,81,215.0,03/27/1967,Georgia Tech
hammoaj01,AJ Hammons,2017,2017,C,84,260.0,08/27/1992,Purdue
hamoojo01,Joe Hamood,1968,1968,G,72,180.0,09/07/1943,Houston
hamptrj01,RJ Hampton,2021,2024,G,76,175.0,02/07/2001,
hancoda01,Darrin Hancock,1995,1997,G-F,79,205.0,11/03/1971,Kansas
handlbe01,Ben Handlogten,2004,2005,C,82,240.0,11/16/1973,Western Michigan
hankice01,Cecil Hankins,1947,1948,G,73,175.0,01/06/1922,Oklahoma State
hankiph01,Phil Hankinson,1974,1975,F,80,195.0,07/26/1951,Penn
hannadu01,Dusty Hannahs,2019,2020,G,75,210.0,09/02/1993,Texas Tech Arkansas
hannual01,Alex Hannum,1950,1957,F-C,79,210.0,07/19/1923,USC
hanrado01,Don Hanrahan,1953,1953,F,79,200.0,02/06/1929,Loyola Chicago
hansro01,Rollen Hans,1954,1955,G,74,210.0,04/13/1931,Long Island University
hansbbe01,Ben Hansbrough,2013,2013,G,75,203.0,12/23/1987,Mississippi State Notre Dame
hansbty01,Tyler Hansbrough,2010,2016,F,81,250.0,11/03/1985,UNC
hansebo01,Bob Hansen,1984,1992,G,78,190.0,01/18/1961,Iowa
hansegl01,Glenn Hansen,1976,1978,G,76,205.0,04/21/1952,LSU
hansela01,Lars Hansen,1979,1979,C,82,225.0,09/14/1954,Washington
hansetr01,Travis Hansen,2004,2004,G,78,205.0,04/15/1978,Utah Valley BYU
hansore01,Reggie Hanson,1998,1998,F,80,195.0,10/06/1968,Kentucky
hanzlbi01,Bill Hanzlik,1981,1990,G-F,79,185.0,12/06/1957,Notre Dame
haranlu01,Luke Harangody,2011,2012,F,80,246.0,01/02/1988,Notre Dame
hardaan01,Anfernee Hardaway,1994,2008,G-F,79,195.0,07/18/1971,Memphis
hardati01,Tim Hardaway,1990,2003,G,72,175.0,09/01/1966,Texas-El Paso
hardati02,Tim Hardaway Jr,2014,2025,G,77,205.0,03/16/1992,Michigan
hardeja01,James Harden,2010,2025,G,77,220.0,08/26/1989,Arizona State
hardire01,Reggie Harding,1964,1968,C,84,249.0,05/04/1942,
hardnch01,Charlie Hardnett,1963,1965,F-C,80,225.0,09/13/1938,Grambling State University
hardyal01,Alan Hardy,1981,1982,F,79,195.0,05/25/1957,Michigan
hardyda01,Darrell Hardy,1968,1968,F,79,220.0,,Baylor
hardyja02,Jaden Hardy,2023,2025,G,76,198.0,07/05/2002,
hardyja01,James Hardy,1979,1982,F-C,80,220.0,12/01/1956,San Francisco
hargeir01,Ira Harge,1968,1973,C,81,225.0,03/14/1941,Southeastern Iowa Community College West Burlington Campus New Mexico
hargijo01,John Hargis,1950,1951,G-F,74,180.0,08/20/1920,Texas
harklej01,Elijah Harkless,2025,2025,G,75,195.0,02/03/2000,Cal State Northridge Oklahoma UNLV
harklma01,Maurice Harkless,2013,2022,F-G,79,220.0,05/11/1993,St. John's
harknje01,Jerry Harkness,1964,1969,G,74,175.0,05/07/1940,Loyola Chicago
harlisk01,Skip Harlicka,1969,1969,G,73,185.0,10/14/1946,South Carolina
harmoje01,Jerome Harmon,1995,1995,G,76,190.0,02/06/1969,Louisville
harpede01,Derek Harper,1984,1999,G,76,185.0,10/13/1961,Illinois
harpeja01,Jared Harper,2020,2022,G,70,175.0,09/14/1997,Auburn
harpeju01,Justin Harper,2012,2017,F,82,225.0,08/30/1989,Richmond
harpemi01,Mike Harper,1981,1982,C-F,82,195.0,12/09/1957,North Park University
harpero01,Ron Harper,1987,2001,G-F,78,185.0,01/20/1964,Miami University
harpero02,Ron Harper Jr,2023,2025,G-F,78,245.0,04/12/2000,Rutgers University
harprma01,Matt Harpring,1999,2009,F,79,231.0,05/31/1976,Georgia Tech
harremo01,Montrezl Harrell,2016,2023,F-C,79,240.0,01/26/1994,Louisville
harrejo01,Josh Harrellson,2012,2014,C,82,275.0,02/12/1989,Kentucky
harriad01,Adam Harrington,2003,2003,G,77,200.0,07/05/1980,NC State Auburn
harrial01,Al Harrington,1999,2014,F,81,230.0,02/17/1980,
harriju01,Junior Harrington,2003,2007,G,76,180.0,10/02/1980,Wingate University
harriot01,Othella Harrington,1997,2008,F-C,81,235.0,01/31/1974,Georgetown
harriar01,Art Harris,1969,1972,G,76,185.0,01/13/1947,Stanford
harribe01,Bernie Harris,1975,1975,F,82,200.0,11/26/1950,VCU
